instance,config,seed,status,time_kernel,total_time,iterations,buckets,last_bucket,first_bucket,value,reopt_value,real_gap,proj_gap,num_frac
circ18fbal,config21,5,FOUND INTEGER FEASIBLE,126.152566,1908.477828,119,11,6,0,1160.000000,1160.000000,0.000000,0.000000,0
circ18fbal,config23,1,FOUND INTEGER FEASIBLE,126.717872,1666.156281,113,11,5,0,1110.000000,1110.000000,0.000000,0.000000,0
circ18fbal,config23,2,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,127.507143,3600,263,11,11,0,0.000000,0.000000,9.211364,9.695968,443
circ18fbal,config23,3,FOUND INTEGER FEASIBLE,124.549109,1358.055895,95,11,4,0,1038.000000,1038.000000,0.000000,0.000000,0
circ18fbal,config23,4,FOUND INTEGER FEASIBLE,126.559565,2302.973717,165,11,7,0,1180.000000,1180.000000,0.000000,0.000000,0
circ18fbal,config23,5,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,126.214732,3600,244,11,11,0,0.000000,0.000000,9.580151,9.580151,442
circ18fnonbal,config16,1,FOUND INTEGER FEASIBLE,39.927756,484.008582,27,11,2,1,1046.000000,1046.000000,0.000000,0.000000,0
circ18fnonbal,config16,2,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,41.130782,3600,192,11,11,1,0.000000,0.000000,8.889694,8.889694,402
circ18fnonbal,config16,3,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,42.269579,3600,184,11,11,1,0.000000,0.000000,8.889694,8.889694,402
circ18fnonbal,config16,4,FOUND INTEGER FEASIBLE,43.022990,427.562493,21,11,2,1,1108.000000,1108.000000,0.000000,0.000000,0
circ18fnonbal,config16,5,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,39.760083,3600,205,11,11,1,0.000000,0.000000,10.565548,10.663889,416
circ18fnonbal,config17,1,FOUND INTEGER FEASIBLE,95.506302,1166.593772,72,11,3,0,1092.000000,1092.000000,0.000000,0.000000,0
