instance,config,seed,status,time_kernel,total_time,iterations,buckets,last_bucket,first_bucket,value,reopt_value,real_gap,proj_gap,num_frac
app1-1,config23,3,FOUND INTEGER FEASIBLE,0.377631,0.486611,0,10,0,0,-1.000000,-1.000000,0.000000,0.000000,0
app1-1,config19,1,FOUND INTEGER FEASIBLE,0.000000,0.769957,0,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
app1-1,config19,2,FOUND INTEGER FEASIBLE,0.000000,0.763184,0,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
app1-1,config19,3,FOUND INTEGER FEASIBLE,0.000000,0.765054,0,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
app1-1,config18,1,FOUND INTEGER FEASIBLE,0.000000,0.834450,0,0,-1,-1,-2.000000,-2.000000,0.000000,0.000000,0
app1-1,config18,2,FOUND INTEGER FEASIBLE,0.000000,0.828392,0,0,-1,-1,-2.000000,-2.000000,0.000000,0.000000,0
app1-1,config18,3,FOUND INTEGER FEASIBLE,0.000000,0.828362,0,0,-1,-1,-2.000000,-2.000000,0.000000,0.000000,0
app1-2,config1,1,FOUND INTEGER FEASIBLE,0.000000,4.150518,6,0,-1,-1,-24.000000,-24.000000,0.000000,0.000000,0
app1-2,config1,2,FOUND INTEGER FEASIBLE,0.000000,4.155142,6,0,-1,-1,-24.000000,-24.000000,0.000003,0.000000,0
app1-2,config1,3,FOUND INTEGER FEASIBLE,0.000000,4.450627,10,0,-1,-1,-23.000000,-23.000000,0.000000,0.000000,0
app1-2,config3,1,FOUND INTEGER FEASIBLE,0.000000,5.931324,26,0,-1,-1,-23.000000,-23.000000,0.000000,0.000000,0
app1-2,config3,2,FOUND INTEGER FEASIBLE,0.000000,6.354026,29,0,-1,-1,-23.000000,-23.000000,0.000000,0.000000,0
app1-2,config3,3,FOUND INTEGER FEASIBLE,0.000000,4.835743,17,0,-1,-1,-24.000000,-24.000000,0.000000,0.000000,0
app1-2,config20,1,FOUND INTEGER FEASIBLE,0.000000,7.035022,19,0,-1,-1,-20.000000,-20.000000,0.000000,0.000000,0
app1-2,config20,2,FOUND INTEGER FEASIBLE,0.000000,7.284066,8,0,-1,-1,-20.000000,-20.000000,0.000003,0.000000,0
app1-2,config20,3,FOUND INTEGER FEASIBLE,0.000000,6.227212,7,0,-1,-1,-20.000000,-20.000000,0.000000,0.000000,0
app1-2,config16,1,FOUND INTEGER FEASIBLE,1.226580,6.044260,25,11,1,1,-23.000000,-23.000000,0.000000,0.000000,0
app1-2,config16,2,FOUND INTEGER FEASIBLE,1.220361,4.554880,16,11,1,1,-23.000000,-23.000000,0.000000,0.000000,0
app1-2,config16,3,FOUND INTEGER FEASIBLE,1.358142,6.133775,11,11,1,1,-23.000000,-23.000000,0.000000,0.000000,0
app1-2,config17,1,FOUND INTEGER FEASIBLE,0.369277,38.289313,747,10,8,0,-22.000000,-22.000000,0.000000,0.000000,0
app1-2,config17,2,FOUND INTEGER FEASIBLE,0.362876,37.874266,763,10,8,0,-21.000000,-21.000000,0.000000,0.000000,0
app1-2,config17,3,FOUND INTEGER FEASIBLE,0.363732,37.796575,753,10,8,0,-22.000000,-22.000000,0.000000,0.000000,0
app1-2,config21,1,FOUND INTEGER FEASIBLE,5.302097,8.201684,0,11,0,0,-20.000000,-20.000000,0.000000,0.000000,0
app1-2,config21,2,FOUND INTEGER FEASIBLE,5.314484,8.209587,0,11,0,0,-20.000000,-20.000000,0.000000,0.000000,0
app1-2,config21,3,FOUND INTEGER FEASIBLE,5.308250,8.198674,0,11,0,0,-20.000000,-20.000000,0.000000,0.000000,0
app1-2,config23,1,FOUND INTEGER FEASIBLE,5.315153,8.216134,0,11,0,0,-20.000000,-20.000000,0.000000,0.000000,0
app1-2,config23,2,FOUND INTEGER FEASIBLE,5.295123,8.186441,0,11,0,0,-20.000000,-20.000000,0.000000,0.000000,0
app1-2,config23,3,FOUND INTEGER FEASIBLE,5.306967,8.206809,0,11,0,0,-20.000000,-20.000000,0.000000,0.000000,0
app1-2,config19,1,FOUND INTEGER FEASIBLE,0.000000,34.390221,0,0,-1,-1,-37.000000,-37.000000,0.000000,0.000000,0
app1-2,config19,2,FOUND INTEGER FEASIBLE,0.000000,34.308315,0,0,-1,-1,-37.000000,-37.000000,0.000000,0.000000,0
app1-2,config19,3,FOUND INTEGER FEASIBLE,0.000000,37.346412,0,0,-1,-1,-37.000000,-37.000000,0.000000,0.000000,0
app1-2,config18,1,FOUND INTEGER FEASIBLE,0.000000,84.294728,0,0,-1,-1,-41.000000,-41.000000,0.000000,0.000000,0
app1-2,config18,2,FOUND INTEGER FEASIBLE,0.000000,84.314567,0,0,-1,-1,-41.000000,-41.000000,0.000000,0.000000,0
app1-2,config18,3,FOUND INTEGER FEASIBLE,0.000000,84.294883,0,0,-1,-1,-41.000000,-41.000000,0.000000,0.000000,0
assign1-5-8,config1,1,FOUND INTEGER FEASIBLE,0.000000,0.029198,1,0,-1,-1,246.000000,246.000000,0.000000,0.000000,0
assign1-5-8,config1,2,FOUND INTEGER FEASIBLE,0.000000,0.023931,1,0,-1,-1,246.000000,246.000000,0.000000,0.000000,0
assign1-5-8,config1,3,FOUND INTEGER FEASIBLE,0.000000,0.023548,1,0,-1,-1,256.000000,256.000000,0.000000,0.000000,0
assign1-5-8,config3,1,FOUND INTEGER FEASIBLE,0.000000,0.013957,0,0,-1,-1,474.000000,239.000000,0.000000,0.000000,0
assign1-5-8,config3,2,FOUND INTEGER FEASIBLE,0.000000,0.016714,0,0,-1,-1,474.000000,239.000000,0.000000,0.000000,0
