, , config1 , , , , , , , , , , config3 , , , , , , , , , , config16 , , , , , , , , , , config17 , , , , , , , , , , config18 , , , , , , , , , , config19 , , , , , , , , , 
instance , , success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , , success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , , success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , , success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , , success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , , success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) 
r-stop-dp-R50_4_v4_d0.25_b1 , , 1.000000 , 1960.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 755.192657 , , 1.000000 , 19.666667 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 66.666667 , 6.790084 , , 1.000000 , 745.000000 , 69.230769 , 15.384615 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 277.241224 , , 1.000000 , 0.000000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 1.222334 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.701626 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.579703
r-stop-dp-R50_4_v4_d0.25_b5 , , 1.000000 , 337.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 1406.993549 , , 1.000000 , 64.666667 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 66.666667 , 523.389654 , , 1.000000 , 36.333333 , 15.384615 , 15.384615 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 10.910211 , , 1.000000 , 0.000000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 3.406702 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2.569091 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2.019603
r-stop-dp-RC100_3_v2_d0.25_b1 , , 0.000000 , 390.333333 , 100.000000 , 100.000000 , 0.139224 , 0.139263 , 1.189426 , -1.000000 , 3600.117574 , , 1.000000 , 3.333333 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 10.763286 , , 0.000000 , 474.333333 , 97.619048 , 14.285714 , 0.130555 , 0.130668 , 1.045649 , -1.000000 , 3689.862887 , , 1.000000 , 1.666667 , 11.111111 , 11.111111 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 4.757344 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 5.206880 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 4.299007
r-stop-dp-RC100_3_v2_d0.25_b5 , , 0.000000 , 28.000000 , 100.000000 , 100.000000 , 0.173296 , 0.173296 , 1.712250 , -1.000000 , 3600.455758 , , 0.666667 , 2.333333 , 100.000000 , 100.000000 , 0.004552 , 0.004552 , 0.013071 , 0.000000 , 1590.166093 , , 0.000000 , 150.666667 , 100.000000 , 7.692308 , 0.033348 , 0.033348 , 0.277751 , -1.000000 , 3611.792200 , , 1.000000 , 0.000000 , 14.285714 , 14.285714 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 21.973673 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 18.428806 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 15.168948
r-stop-dp-RC100_3_v4_d0.25_b1 , , 0.000000 , 460.666667 , 100.000000 , 100.000000 , 0.093233 , 0.093233 , 0.888802 , -1.000000 , 3600.117629 , , 1.000000 , 3.333333 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 10.882686 , , 0.000000 , 527.666667 , 97.435897 , 15.384615 , 0.086870 , 0.086870 , 0.826716 , -1.000000 , 3706.489306 , , 1.000000 , 0.000000 , 11.111111 , 11.111111 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 4.363536 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 5.580221 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 4.566518
r-stop-dp-RC100_3_v4_d0.25_b5 , , 0.000000 , 27.333333 , 100.000000 , 100.000000 , 0.154461 , 0.154461 , 1.813548 , -1.000000 , 3600.438042 , , 0.000000 , 1.000000 , 100.000000 , 100.000000 , 0.013263 , 0.013263 , 0.071888 , -1.000000 , 3600.592922 , , 0.000000 , 44.000000 , 100.000000 , 15.384615 , 0.184355 , 0.184355 , 1.790674 , -1.000000 , 3613.600929 , , 1.000000 , 0.000000 , 10.000000 , 10.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 24.953470 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 17.241111 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 14.932733
r-stop-dp-RC100_4_v2_d0.25_b1 , , 0.000000 , 563.666667 , 100.000000 , 100.000000 , 0.066832 , 0.066832 , 1.048917 , -1.000000 , 3600.128211 , , 0.666667 , 99.666667 , 100.000000 , 100.000000 , 0.001204 , 0.001204 , 0.019606 , 0.000000 , 1209.155169 , , 0.000000 , 637.333333 , 100.000000 , 16.666667 , 0.017122 , 0.017122 , 0.241806 , -1.000000 , 3603.328528 , , 1.000000 , 0.000000 , 12.500000 , 12.500000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 3.933676 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 5.477646 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 4.192165
r-stop-dp-RC100_4_v2_d0.25_b5 , , 0.000000 , 40.333333 , 100.000000 , 100.000000 , 0.101447 , 0.101447 , 1.656700 , -1.000000 , 3600.444821 , , 0.000000 , 1.666667 , 100.000000 , 100.000000 , 0.007739 , 0.007739 , 0.052282 , -1.000000 , 3600.588699 , , 0.000000 , 90.666667 , 100.000000 , 15.384615 , 0.081011 , 0.081011 , 1.254779 , -1.000000 , 3611.893781 , , 1.000000 , 0.000000 , 9.090909 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 18.744203 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 17.794753 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 15.211818
r-stop-dp-RC100_4_v4_d0.25_b1 , , 0.000000 , 543.333333 , 100.000000 , 100.000000 , 0.056073 , 0.056073 , 0.820181 , -1.000000 , 3600.439930 , , 0.666667 , 119.666667 , 100.000000 , 100.000000 , 0.001204 , 0.001204 , 0.019606 , 0.000000 , 1209.078946 , , 1.000000 , 204.000000 , 27.777778 , 8.333333 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 175.239434 , , 1.000000 , 1.000000 , 12.500000 , 12.500000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 4.346306 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 5.205383 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 4.283639
r-stop-dp-RC100_4_v4_d0.25_b5 , , 0.000000 , 39.333333 , 100.000000 , 100.000000 , 0.087349 , 0.087349 , 1.539065 , -1.000000 , 3600.368733 , , 0.333333 , 2.333333 , 100.000000 , 100.000000 , 0.005304 , 0.005304 , 0.039212 , 0.000000 , 2865.477158 , , 1.000000 , 222.000000 , 25.000000 , 8.333333 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 381.234168 , , 1.000000 , 0.000000 , 9.090909 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 15.926888 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 18.054066 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 15.203900
r-stop-dp-RC50_3_v2_d0.25_b1 , , 0.333333 , 8362.000000 , 100.000000 , 100.000000 , 0.007710 , 0.007710 , 0.192234 , 100.000000 , 3422.779616 , , 1.000000 , 1477.333333 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 66.666667 , 591.492532 , , 1.000000 , 387.000000 , 38.888889 , 8.333333 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 130.780995 , , 1.000000 , 0.000000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.719479 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.645640 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.512053
r-stop-dp-RC50_3_v2_d0.25_b5 , , 0.333333 , 582.000000 , 100.000000 , 100.000000 , 0.043682 , 0.043682 , 0.422914 , 100.000000 , 3005.365523 , , 1.000000 , 231.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 66.666667 , 922.595783 , , 0.666667 , 648.333333 , 78.571429 , 14.285714 , 0.010652 , 0.010652 , 0.076894 , 100.000000 , 2554.248026 , , 1.000000 , 0.000000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 2.625830 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 2.342423 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 1.851656
r-stop-dp-RC50_3_v4_d0.25_b1 , , 1.000000 , 1055.666667 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 420.072138 , , 1.000000 , 14.333333 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 66.666667 , 4.702453 , , 1.000000 , 177.000000 , 30.000000 , 10.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 56.589837 , , 1.000000 , 0.000000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 1.193864 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.633705 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.490859
r-stop-dp-RC50_3_v4_d0.25_b5 , , 1.000000 , 580.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2591.690114 , , 1.000000 , 12.333333 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 66.666667 , 45.969849 , , 1.000000 , 172.666667 , 27.272727 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 151.218386 , , 1.000000 , 0.000000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 3.646788 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2.306292 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 1.906472
r-stop-dp-RC50_4_v2_d0.25_b1 , , 0.333333 , 6712.333333 , 100.000000 , 100.000000 , 0.002483 , 0.002483 , 0.128156 , 100.000000 , 3077.456263 , , 1.000000 , 1332.333333 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 66.666667 , 546.770224 , , 0.666667 , 3472.333333 , 100.000000 , 15.384615 , 0.006786 , 0.006786 , 0.089709 , 100.000000 , 1562.875165 , , 1.000000 , 0.000000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 1.226201 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.636902 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.512645
r-stop-dp-RC50_4_v2_d0.25_b5 , , 0.666667 , 876.000000 , 100.000000 , 100.000000 , 0.010756 , 0.010756 , 0.128156 , 100.000000 , 2982.934209 , , 1.000000 , 150.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 66.666667 , 620.556298 , , 1.000000 , 162.666667 , 30.000000 , 20.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 71.199332 , , 1.000000 , 0.000000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 2.438684 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 2.313825 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 1.923915
r-stop-dp-RC50_4_v4_d0.25_b1 , , 1.000000 , 1968.666667 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 727.727362 , , 1.000000 , 88.333333 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 66.666667 , 33.437082 , , 1.000000 , 189.000000 , 37.500000 , 12.500000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 76.714295 , , 1.000000 , 0.000000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 1.100713 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.641712 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.511576
r-stop-dp-RC50_4_v4_d0.25_b5 , , 1.000000 , 368.333333 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 1056.378638 , , 1.000000 , 79.333333 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 66.666667 , 209.415646 , , 1.000000 , 213.666667 , 33.333333 , 12.500000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 33.100755 , , 1.000000 , 0.000000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 3.090923 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2.218566 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 1.927663
Total , , 0.229167 , 1457.000000 , 100.000000 , 100.000000 , 0.065835 , 0.065887 , 0.794344 , 100.000000 , 3124.247993 , , 0.701389 , 253.250000 , 100.000000 , 100.000000 , 0.003133 , 0.003133 , 0.025746 , 37.500000 , 1242.827071 , , 0.590278 , 402.652778 , 59.941974 , 10.767462 , 0.025908 , 0.023378 , 0.250026 , 100.000000 , 1646.143009 , , 1.000000 , 3.888889 , 22.366222 , 21.903259 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 11.609266 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 41.666667 , 6.461770 , , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 41.666667 , 11.858088
