, , config1 , , , , , , , , , , , , , config3 , , , , , , , , , , , , , config20 , , , , , , , , , , , , , config16 , , , , , , , , , , , , , config17 , , , , , , , , , , , , , config21 , , , , , , , , , , , , , config23 , , , , , , , , , , , , , config19 , , , , , , , , , , , , , config18 , , , , , , , , , , , , 
instance , , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%)
rail01 , , 1.000000 , 1.000000 , 13.200000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 81.335790 , 783.181019 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 10.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 88.095272 , 74.498303 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 8.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 80.339381 , 118.647660 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 12.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 65.543660 , 603.582687 , 73.704766 , 0.678653 , , 1.000000 , 1.000000 , 15.400000 , 18.181818 , 18.181818 , 0.000000 , 0.000000 , 0.000000 , 82.232296 , 121.464534 , 73.602662 , 0.390208 , , 1.000000 , 1.000000 , 13.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 79.607723 , 223.148357 , 73.704766 , 3.303241 , , 1.000000 , 1.000000 , 12.200000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 82.483112 , 162.690485 , 73.704766 , 0.378296 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.265693 , 410.329370 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 7.753531 , 278.744127 , 0.000000 , 0.000000
rail02 , , 1.000000 , 0.200000 , 1.200000 , 100.000000 , 100.000000 , 60.053827 , 60.089768 , 60.183557 , 42.773197 , 3599.437075 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 77.386990 , 580.344395 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 65.176698 , 1814.049669 , 0.000000 , 0.000000 , , 1.000000 , 0.400000 , 2.600000 , 85.714286 , 82.857143 , 0.519277 , 0.417907 , 2.622227 , 38.214010 , 3217.835334 , 72.566813 , 0.402593 , , 1.000000 , 1.000000 , 0.000000 , 66.666667 , 66.666667 , 0.000000 , 0.000000 , 0.000000 , 77.386990 , 579.494070 , 23.406148 , 0.153211 , , 1.000000 , 0.800000 , 1.400000 , 100.000000 , 100.000000 , 0.003692 , 0.002695 , 0.007384 , 65.043248 , 2555.446794 , 72.568289 , 2.342738 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 77.386990 , 1473.715007 , 72.568289 , 0.153211 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 1.044853 , 1237.808338 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 3.367419 , 2504.520527 , 0.000000 , 0.000000
rail507 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 26.285435 , 2.668526 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 35.199852 , 3.223792 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.117244 , 0.958555 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 28.571429 , 28.571429 , 0.000000 , 0.000000 , 0.000000 , 33.511817 , 3.272749 , 32.168420 , 0.255519 , , 1.000000 , 1.000000 , 1.000000 , 35.714286 , 35.714286 , 0.000000 , 0.000000 , 0.000000 , 34.219492 , 4.324623 , 32.209684 , 0.240601 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.117244 , 1.167782 , 32.503293 , 16.578584 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 33.881327 , 3.328169 , 32.503293 , 0.228856 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 76.892430 , 0.190296 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 76.892430 , 0.191121 , 0.000000 , 0.000000
ran14x18-disj-8 , , 1.000000 , 1.000000 , 1.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 40.702689 , 0.105664 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 2.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 48.914223 , 0.059850 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 91.222304 , 0.026330 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 2.000000 , 7.692308 , 7.692308 , 0.000000 , 0.000000 , 0.000000 , 33.872619 , 0.130222 , 17.460317 , 11.269841 , , 1.000000 , 1.000000 , 2.000000 , 9.090909 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 46.085639 , 0.106830 , 78.968254 , 13.809524 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 91.222304 , 0.038263 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 2.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 48.914223 , 0.072910 , 100.000000 , 13.492063 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 91.222304 , 0.025270 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 91.222304 , 0.025092 , 0.000000 , 0.000000
rd-rplusc-21 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 100.000000 , 0.008647 , 0.008647 , 0.525164 , -1.000000 , 741.515194 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 100.000000 , 0.011954 , 0.011954 , 0.831510 , -1.000000 , 556.854841 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 100.000000 , 0.023598 , 0.023598 , 0.612691 , -1.000000 , 579.387082 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 14.285714 , 0.008183 , 0.008183 , 0.437637 , -1.000000 , 562.685633 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 11.111111 , 0.019709 , 0.019709 , 0.743982 , -1.000000 , 561.324497 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 18.181818 , 0.018162 , 0.018162 , 0.700219 , -1.000000 , 578.910292 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 18.181818 , 0.024576 , 0.024576 , 0.919037 , -1.000000 , 575.239327 , -1.000000 , -1.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 9.040180 , 20.026091 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 5.608408 , 21.105390 , 0.000000 , 0.000000
reblock115 , , 1.000000 , 1.000000 , 10.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 32.483833 , 0.755137 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.074685 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 24.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 21.996904 , 0.259302 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.600000 , 11.111111 , 11.111111 , 0.000000 , 0.000000 , 0.000000 , 94.143297 , 0.424152 , 12.521739 , 2.765217 , , 1.000000 , 1.000000 , 0.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.078294 , 0.521739 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 9.090909 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.136967 , 9.652174 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 9.090909 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.136708 , 9.652174 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.012945 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.013788 , 0.000000 , 0.000000
rmatr100-p10 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 22.472091 , 0.524427 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 43.600000 , 0.083438 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 43.600000 , 0.084735 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 22.472091 , 1.231464 , 100.000000 , 90.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 43.600000 , 0.132050 , 100.000000 , 90.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 43.600000 , 0.131488 , 100.000000 , 90.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 43.600000 , 0.132240 , 100.000000 , 90.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 48.225214 , 0.056460 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 48.225214 , 0.053258 , 0.000000 , 0.000000
rmatr200-p5 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 16.293279 , 11.987986 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 30.977099 , 0.476296 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 30.977099 , 0.459083 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 16.293279 , 40.177490 , 100.000000 , 97.500000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 30.977099 , 0.765538 , 100.000000 , 97.500000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 30.977099 , 0.766366 , 100.000000 , 97.500000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 30.977099 , 0.735128 , 100.000000 , 97.500000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 29.634241 , 0.295913 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 29.634241 , 0.303158 , 0.000000 , 0.000000
rocI-4-11 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 100.000000 , 0.094266 , 0.023077 , 1.069588 , -1.000000 , 52.160196 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 100.000000 , 0.051454 , 0.005837 , 0.596005 , -1.000000 , 58.968413 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 100.000000 , 0.067418 , 0.027119 , 0.960052 , -1.000000 , 79.755067 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 83.333333 , 0.155226 , 0.033883 , 1.356314 , -1.000000 , 54.357900 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 100.000000 , 0.063978 , 0.009823 , 1.272552 , -1.000000 , 60.321514 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 100.000000 , 0.074721 , 0.025343 , 1.037371 , -1.000000 , 52.875026 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 100.000000 , 0.063978 , 0.009823 , 1.272552 , -1.000000 , 61.636560 , -1.000000 , -1.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 16.110752 , 4.403425 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 16.110752 , 4.743735 , 0.000000 , 0.000000
rocII-5-11 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 100.000000 , 0.019317 , 0.012629 , 0.172824 , -1.000000 , 241.539497 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 100.000000 , 0.007744 , 0.005225 , 0.095230 , -1.000000 , 232.473426 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 100.000000 , 0.018021 , 0.012423 , 0.149899 , -1.000000 , 239.254086 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 84.615385 , 0.013484 , 0.008726 , 0.139318 , -1.000000 , 230.987508 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 15.384615 , 0.015847 , 0.008622 , 0.116392 , -1.000000 , 230.872185 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 12000.000000 , -1.000000 , 64.285714 , 0.002597 , 0.001605 , 0.051142 , -1.000000 , 250.326652 , -1.000000 , -1.000000 , , 1.000000 , 0.800000 , 2498.400000 , 71.428571 , 64.285714 , 0.000102 , 0.000102 , 0.003527 , 67.965677 , 60.739903 , 30.076713 , 1.051495 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 46.080886 , 5.073984 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 90.292225 , 14.570315 , 0.000000 , 0.000000
rococoB10-011000 , , 1.000000 , 1.000000 , 9.400000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 80.738045 , 0.257718 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 8.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 82.661234 , 0.102550 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 4.200000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 84.610089 , 0.251142 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 10.000000 , 38.461538 , 38.461538 , 0.000000 , 0.000000 , 0.000000 , 74.982215 , 0.432004 , 79.375000 , 5.009259 , , 1.000000 , 1.000000 , 0.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 67.844920 , 0.081359 , 14.351852 , 2.777778 , , 1.000000 , 1.000000 , 2.800000 , 21.428571 , 21.428571 , 0.000000 , 0.000000 , 0.000000 , 84.610089 , 0.526075 , 77.754630 , 31.921296 , , 1.000000 , 1.000000 , 10.600000 , 21.428571 , 21.428571 , 0.000000 , 0.000000 , 0.000000 , 82.429205 , 0.356482 , 77.754630 , 6.745370 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 84.610089 , 0.054133 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 84.610089 , 0.052438 , 0.000000 , 0.000000
rococoC10-001000 , , 1.000000 , 1.000000 , 13.200000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 92.384749 , 0.115359 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 12.400000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 93.445006 , 0.071950 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 3.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 95.637427 , 0.075821 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 8.400000 , 30.769231 , 30.769231 , 0.000000 , 0.000000 , 0.000000 , 90.780499 , 0.124927 , 77.848313 , 6.067491 , , 1.000000 , 1.000000 , 4.400000 , 25.000000 , 25.000000 , 0.000000 , 0.000000 , 0.000000 , 86.669299 , 0.063046 , 16.104243 , 4.811226 , , 1.000000 , 1.000000 , 11.400000 , 21.428571 , 21.428571 , 0.000000 , 0.000000 , 0.000000 , 95.637427 , 0.123610 , 78.850652 , 59.832944 , , 1.000000 , 1.000000 , 14.000000 , 21.428571 , 21.428571 , 0.000000 , 0.000000 , 0.000000 , 93.392085 , 0.118497 , 78.850652 , 6.902773 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 95.637427 , 0.041726 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 95.637427 , 0.039153 , 0.000000 , 0.000000
roi2alpha3n4 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 61.518218 , 2.744589 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2.051046 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 92.360650 , 2.275044 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 12.500000 , 12.500000 , 0.000000 , 0.000000 , 0.000000 , 77.009922 , 2.593176 , 0.255947 , 0.150557 , , 1.000000 , 1.000000 , 0.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2.001974 , 2.439024 , 0.120446 , , 1.000000 , 1.000000 , 1.000000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 96.042850 , 2.774060 , 80.849142 , 0.180668 , , 1.000000 , 1.000000 , 0.000000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2.654801 , 80.849142 , 0.120446 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.421946 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.442986 , 0.000000 , 0.000000
roi5alpha10n8 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 73.943260 , 7.541672 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 4.636151 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 97.261610 , 6.000793 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 10.000000 , 10.000000 , 0.000000 , 0.000000 , 0.000000 , 70.623893 , 6.225537 , 0.111373 , 0.024540 , , 1.000000 , 1.000000 , 0.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 4.348561 , 0.613497 , 0.015101 , , 1.000000 , 1.000000 , 1.000000 , 20.000000 , 20.000000 , 0.000000 , 0.000000 , 0.000000 , 97.551473 , 8.045211 , 28.322794 , 0.024540 , , 1.000000 , 1.000000 , 0.000000 , 20.000000 , 20.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 7.171606 , 28.322794 , 0.015101 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 1.207214 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 1.262459 , 0.000000 , 0.000000
roll3000 , , 1.000000 , 1.000000 , 53.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 28.921886 , 0.485693 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 36.200000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 32.806935 , 0.331727 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 55.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 35.477815 , 1.441479 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 32.200000 , 71.428571 , 71.428571 , 0.000000 , 0.000000 , 0.000000 , 33.306022 , 0.807539 , 219.918699 , 28.699187 , , 1.000000 , 1.000000 , 67.600000 , 31.428571 , 28.571429 , 0.000000 , 0.000000 , 0.000000 , 31.160842 , 0.865151 , 234.796748 , 21.219512 , , 1.000000 , 1.000000 , 102.400000 , 81.428571 , 78.571429 , 0.000000 , 0.000000 , 0.000000 , 34.140315 , 1.505626 , 220.813008 , 31.138211 , , 1.000000 , 1.000000 , 21.200000 , 78.571429 , 78.571429 , 0.000000 , 0.000000 , 0.000000 , 29.666458 , 0.741996 , 218.699187 , 17.317073 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 13.058141 , 1.995438 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 23.072332 , 1.178481 , 0.000000 , 0.000000
s100 , , 1.000000 , 1.000000 , 4.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 32.365299 , 437.730319 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 44.138092 , 255.982663 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 81.514643 , 224.917029 , 0.000000 , 0.000000 , , 1.000000 , 0.800000 , 3.000000 , 71.428571 , 74.285714 , 20.000000 , 20.000000 , 20.000000 , 29.343326 , 2442.303166 , 91.783040 , 0.070935 , , 1.000000 , 1.000000 , 3.200000 , 71.428571 , 68.571429 , 0.000000 , 0.000000 , 0.000000 , 42.978206 , 2086.488839 , 91.784576 , 0.061633 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 81.514643 , 515.439522 , 91.795114 , 0.141322 , , 1.000000 , 1.000000 , 2.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 45.072082 , 486.769241 , 91.795114 , 0.061578 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 4.057497 , 424.297542 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.666099 , 579.923848 , 0.000000 , 0.000000
