instance,config,seed,status,time_kernel,total_time,iterations,buckets,last_bucket,first_bucket,value,reopt_value,real_gap,proj_gap,num_frac
r-stop-dp-C50_3_v4_d0.25_b5,config17,2,FOUND INTEGER FEASIBLE,0.816124,3.696736,0,2,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config17,3,FOUND INTEGER FEASIBLE,0.812179,3.704225,0,2,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config21,1,FOUND INTEGER FEASIBLE,17.713075,19.561100,0,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config21,2,FOUND INTEGER FEASIBLE,17.791916,19.649788,0,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config21,3,FOUND INTEGER FEASIBLE,17.718430,19.571263,0,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config23,1,FOUND INTEGER FEASIBLE,17.598503,18.659620,5,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config23,2,FOUND INTEGER FEASIBLE,17.883525,19.741336,5,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config23,3,FOUND INTEGER FEASIBLE,17.666534,19.516806,5,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config19,1,FOUND INTEGER FEASIBLE,0.000000,2.383407,0,0,-1,-1,-19.503840,-19.503840,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config19,2,FOUND INTEGER FEASIBLE,0.000000,2.429100,0,0,-1,-1,-19.503840,-19.503840,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config19,3,FOUND INTEGER FEASIBLE,0.000000,2.454006,0,0,-1,-1,-19.503840,-19.503840,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config18,1,FOUND INTEGER FEASIBLE,0.000000,2.698453,0,0,-1,-1,-19.503840,-19.503840,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config18,2,FOUND INTEGER FEASIBLE,0.000000,2.700865,0,0,-1,-1,-19.503840,-19.503840,0.000000,0.000000,0
r-stop-dp-C50_3_v4_d0.25_b5,config18,3,FOUND INTEGER FEASIBLE,0.000000,2.683181,0,0,-1,-1,-19.503840,-19.503840,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b1,config1,1,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,5470,0,-1,-1,0.000000,0.000000,0.479405,0.479405,12
r-stop-dp-C50_4_v2_d0.25_b1,config1,2,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,5087,0,-1,-1,0.000000,0.000000,0.618098,0.618098,12
r-stop-dp-C50_4_v2_d0.25_b1,config1,3,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,4944,0,-1,-1,0.000000,0.000000,0.448150,0.448150,8
r-stop-dp-C50_4_v2_d0.25_b1,config3,1,FOUND INTEGER FEASIBLE,0.000000,3.323893,9,0,-1,-1,-30.703540,-30.703540,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b1,config3,2,FOUND INTEGER FEASIBLE,0.000000,3.080537,10,0,-1,-1,-21.357350,-31.454100,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b1,config3,3,FOUND INTEGER FEASIBLE,0.000000,1.711320,5,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b1,config20,1,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,7262,0,-1,-1,0.000000,0.000000,0.683020,0.683020,14
r-stop-dp-C50_4_v2_d0.25_b1,config20,2,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,6384,0,-1,-1,0.000000,0.000000,0.386038,0.386038,8
r-stop-dp-C50_4_v2_d0.25_b1,config20,3,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,7152,0,-1,-1,0.000000,0.000000,0.488847,0.488847,12
r-stop-dp-C50_4_v2_d0.25_b1,config16,1,FOUND INTEGER FEASIBLE,2.766532,85.533335,244,13,2,0,-57.669120,-95.478830,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b1,config16,2,FOUND INTEGER FEASIBLE,2.765789,174.067224,397,13,4,0,-93.739880,-136.504310,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b1,config16,3,FOUND INTEGER FEASIBLE,2.782374,249.208795,645,13,7,0,-22.225220,-35.292980,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b1,config17,1,FOUND INTEGER FEASIBLE,0.364340,0.881130,0,2,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b1,config17,2,FOUND INTEGER FEASIBLE,0.367423,0.886474,0,2,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b1,config17,3,FOUND INTEGER FEASIBLE,0.363737,0.878585,0,2,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b1,config21,1,FOUND INTEGER FEASIBLE,2.205666,2.722330,2,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b1,config21,2,FOUND INTEGER FEASIBLE,2.342367,2.858081,1,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b1,config21,3,FOUND INTEGER FEASIBLE,2.350696,2.869276,2,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b1,config23,1,FOUND INTEGER FEASIBLE,2.337287,2.851806,0,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b1,config23,2,FOUND INTEGER FEASIBLE,2.352788,2.867612,0,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b1,config23,3,FOUND INTEGER FEASIBLE,2.343338,2.858067,0,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b1,config19,1,FOUND INTEGER FEASIBLE,0.000000,0.624949,0,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b1,config19,2,FOUND INTEGER FEASIBLE,0.000000,0.749219,0,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b1,config19,3,FOUND INTEGER FEASIBLE,0.000000,0.738164,0,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b1,config18,1,FOUND INTEGER FEASIBLE,0.000000,0.977473,0,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b1,config18,2,FOUND INTEGER FEASIBLE,0.000000,0.948030,0,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b1,config18,3,FOUND INTEGER FEASIBLE,0.000000,0.948847,0,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C50_4_v2_d0.25_b5,config1,1,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,459,0,-1,-1,0.000000,0.000000,0.995539,0.995539,20
